comment,aspect,sentiments,clean_comment
"Thiệt sự là cũng ráng mò đi ăn cho biết với người ta vì quán này quá ư là nổi tiếng. Nó gần nhà nhưng do cái tật đứng núi này trông núi nọ nên tới nay mới tranh thủ đi ăn.Bạn muốn biết cảm nhận của mình khi ăn nó? Để kể cho nghe nè: - Không gian: ok, trong hẻm nhe, 1 con hẻm nhỏ nằm giữa 2 con đường lớn là Phan đăng lưu và phan xích long. Hok khó để tìm đâu. Yên tâm vả lại vào đó thì có chỗ để xe chứ ko đến nỗi. Tuy nhiên, do quá nổi tiếng nên đông lắm, nhất là giờ ăn trưa, ăn tối. Tốt nhất là ko bận gì, ko muốn hờ đợi thì hãy né né những giờ cao điểm cho đỡ mệt ha.-Thức ăn: ngon nha. 1 tô thập cẩm đặc biệt sẽ bao gồm thịt bò tái trụng, 2 viên bò viên, tôm xay, 1 trứng lòng đào, 1 thanh chả. Sợi bún cũng giống sợi bánh canh bột lọc, dai dai nhưng coi bộ cô trụng lâu nên hơi mềm á, bạn nào thích ăn dai thì hơi buồn tí. Còn nước dùng thì thanh, cũng khá vừa ăn. Không quá mặn theo kiểu miền Trung, không quá ngọt như miền Tây nên coi bộ ai cũng khen. Có vấn đề là món này bỏ nhiều hành, rất nhiều nên ai không ăn được thì nhớ nhắc cô chủ quán sớm thôi là hớt ra khônh nổi đâu.-Món kèm: Ngoài món này thì ở đây còn nổi tiếng với món mì gói muối ớt. Thức ăn t chang bún nước nha, khác cái là thịt thà bỏ trong tô nước riêng ăn cùng với tô mì gói khô trộn muối ớt thôi. - Phục vụ: vào đây thì ko dc nóng lòng. Các bạn biết hok, ai nấy vô đây liên tục nên chỉ có chờ và chờ. Ai nóng lòng và đói bụng ko nên ghé. Nhưng dc cái là cô chủ bán theo thứ tự, khách quen hay không quen gì cô cũng theo thứ tự đàng hoàng, chờ nhưng trong vui vẻ, sẽ có trường hợp bán nhầm nhưng bạn đừng nóng tính, nhắc khéo cô là được. Và kinh nghiệm của mình là trong lúc chờ hãy tự đi lấy muối ớt để chấm, ngay tủ bán của cô. Sau đó gọi thêm ly nước mía hay là rau má uống 8 chuyện.-Giá: tô thập cẩm nãy giờ mình kể là 50k, mì gói muối ớt độc quyền là 55k, nước 6k/ly. Hông biết đắt ko nhưng lâu lâu ăn thì ok.-So sánh: thiệt sự thấy quán nhỏ gọn, sạch sẽ, bà chủ cũng bán đông mà ko chửi khách, phục vụ và đồ ăn cũng ok. Nhưng với cái đứa như mình (ham khám phá và biết kha khá chỗ) thì mình không ghé đây ăn nhiều. Đông quá, chờ lâu gần chết. Mình chọn qua con hẻm đối diện ăn bún nước cô Dung, cũng khá ngon. Bên đó thì có com tôm, thịt bò, giò sống, trứng cút lòng đào,...và giá cũng nhỉnh hơn 1 tí tầm 40k á do chỗ ngồi eo hẹp hơn và quán cũng ít nổi tiếng hơn. Cạnh bên đó cũng có xe nước mía 5k. Tuỳ các bạn, mình viết chi tiết ko chê chỗ nào cả. Gợi ý công bằng ai thích ăn đâu thì ăn đó. Hehhe.","['AMBIENCE#GENERAL', 'LOCATION#GENERAL', 'FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'SERVICE#GENERAL', 'FOOD#PRICES', 'DRINKS#PRICES', 'RESTAURANT#GENERAL']","['positive', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral']",thiệt sự là cũng ráng mò đi ăn cho biết với người ta vì quán này quá ư là nổi tiếng nó gần nhà nhưng do cái tật đứng núi này trông núi nọ nên tới nay mới tranh thủ đi ăn bạn muốn biết cảm nhận của mình khi ăn nó để kể cho nghe nè không gian ok trong hẻm nhỏ 1 con hẻm nhỏ nằm giữa 2 con đường lớn là phan đăng lưu và phan xích long không khó để tìm đâu yên tâm vả lại vào đó thì có chỗ để xe chứ không đến nỗi tuy nhiên do quá nổi tiếng nên đông lắm nhất là giờ ăn trưa ăn tối tốt nhất là không bận gì không muốn chờ đợi thì hãy né né những giờ cao điểm cho đỡ mệt hay thức ăn ngon nha 1 tô thập cẩm đặc biệt sẽ bao gồm thịt bò tái trụng 2 viên bò viên tôm xay 1 trứng lòng đào 1 thanh chả sợi bún cũng giống sợi bánh canh bột lọc dai dai cũng khá ngon bạn nào thích dai thì hơi buồn tí còn nước dùng cũng khá vừa ăn không quá mặn theo kiểu miền trung không quá ngọt như miền tây nên coi bộ ai cũng khen có vấn đề là món này bỏ nhiều hành rất nhiều nên ai ăn được thì nhớ nhắc cô chủ quán sớm thôi thôi là hớt ra không nổi đâu món kèm ngoài món này thì ở đây còn nổi tiếng với món mì gói muối ớt thức ăn từ chang bún nước nhà khác cái là thịt thà bỏ trong tô nước riêng ăn cùng với tô mì gói khô trộn muối ớt thôi phục vụ vào đây thì không được nóng lòng các bạn biết không ai nấy vô đây liên tục nên chỉ có chờ và chờ ai nóng lòng và đói bụng không nên ghé nhưng được cái là cô chủ bán theo thứ tự khách quen hay không quen gì cô cũng theo thứ tự đàng hoàng chờ nhưng trong vui vẻ sẽ có trường hợp bán nhầm nhưng bạn đừng nóng tính nhắc khéo cô là được và kinh nghiệm của mình là trong lúc chờ hãy tự đi lấy muối ớt để chấm ngay tủ bán của cô sau đó gọi thêm ly nước mía hay là rau má uống 8 chuyện 8 chuyện giá tô thập cẩm nãy giờ mình kể là 50k mì gói muối ớt độc quyền là 55k ai thích ăn đâu lâu
"Thiệt tình rất là ghiền bún đậu ở đây, rất là ngon và đậm chất Bắc. Mặc dù vào buổi tối quán đông cực kì nhưng bún đem ra vẫn rất là nhanh không bắt bạn phải đợi lâu. Quán hơi nhỏ kèm thêm việc đông khách nên ngồi hơi khó khăn xíu kèm theo việc tính tiền hơi lâu nhưng đây là nói rất là đáng để ghé qua. Một mẹt bún đủ cho 2 người ăn giá 57k nhé :3 .","['FOOD#QUALITY', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL', 'RESTAURANT#GENERAL', 'FOOD#PRICES']","['positive', 'positive', 'neutral', 'positive', 'neutral']",thiệt tình rất là ghiền bún đậu ở đây rất là ngon và đậm chất bắc mặc dù vào buổi tối quán đông cực kì nhưng bún đem ra vẫn rất là nhanh không bắt bạn phải đợi lâu quán hơi nhỏ kèm thêm việc đông khách nên ngồi hơi khó khăn xíu kèm theo việc tính tiền hơi lâu nhưng đây là nói rất là đáng để ghé qua một mẹt bún đủ cho 2 người ăn giá 57k nhé 3
"Thịt bò mềm, ăn vừa miệng, khoai cũng khá là ngon và giòn.Không gian ở đây rộng rãi và thoáng mát, nhân viên phục vụ và hướng dẫn nhiệt tình.Một phàn combo giá khoảng 84k, 2 bạn đi ăn chung chi khoảng 170k.Credit: @Alex C.","['FOOD#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#PRICES']","['positive', 'positive', 'positive', 'neutral']",thịt bò mềm ăn vừa miệng khoai cũng khá là ngon và giòn không gian ở đây rộng rãi và thoáng mát nhân viên phục vụ và hướng dẫn nhiệt tình một phần combo giá khoảng 84k 2 bạn đi ăn chung chi khoảng 170k credit alex chị
"Thịt bò mềm, tẩm ướp vừa miệng, bánh mì thì quá giòn nên ăn thấy hơi khó khăn :)))) Có điều đến giờ vẫn chưa phân biệt được bò bít tết vs bò né khác gì nhau :"">",['FOOD#QUALITY'],['neutral'],thịt bò mềm tẩm ướp vừa miệng bánh mì thì quá giòn nên ăn thấy hơi khó khăn có điều đến giờ vẫn chưa phân biệt được bò bít tết với bò né khác gì nhau
"Thịt bò ngon và thơm, mềm, dai dai nhẹ, món ăn bày trí cũng khá là đẹp. Buổi tối ở đây thường có biểu diễn các nhạc cụ dân tộc, không gian quán cũng khá rộng rãi. Trung bình 2 bạn ăn khoảng 200k hơn.","['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'AMBIENCE#GENERAL', 'RESTAURANT#PRICES']","['positive', 'positive', 'positive', 'neutral']",thịt bò ngon và thơm mềm dai dai nhẹ món ăn bày trí cũng khá là đẹp buổi tối ở đây thường có biểu diễn các nhạc cụ dân tộc không gian quán cũng khá rộng rãi trung bình 2 bạn ăn khoảng 200k hơn
"Thịt bò trong burger là thịt bofUsc 100%, thịt thơm và mềm, vị thấm đều trên từng thớ thịt luôn. Bánh vừa và chất lượng, trái tim gắn trên đầu dễ thương, tính ra bánh burger với thịt bò ""xịn"" mà giá như vầy thì quá hợp lý. Ai muốn ăn thêm cheese thì ghé gian G15 để thử nha.","['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'FOOD#PRICES']","['positive', 'positive', 'positive']",thịt bò trong burger là thịt bofus 100 thịt thơm và mềm vị thấm đều trên từng thớ thịt luôn bánh vừa và chất lượng trái tim gắn trên đầu dễ thương tính ra bánh burger với thịt bò xịn mà giá như vầy thì quá hợp lý ai muốn ăn thêm cheese thì ghé gian g15 để thử nha
"Thịt bò ướp ăn ngon lắm nhưng miếng bò hơi mỏng, ăn không sướng miệng cho lắm :)))))Không gian của quán nhỏ và hơi nóng một tí nên cũng hơi khó chịu, nhân viên nhanh nhẹn nhưng quán hơn đông nên cũng đợi hơi lâu.Một phân tầm 30k, thêm đồ ăn thì thêm tí tiền, hai bạn đi ăn chi tầm 100k là no.Credit: @Andy L","['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#PRICES']","['positive', 'neutral', 'negative', 'positive', 'neutral']",thịt bò ướp ăn ngon lắm nhưng miếng bò hơi mỏng ăn không sướng miệng cho lắm không gian của quán nhỏ và hơi nóng một tí nên cũng hơi khó chịu nhân viên nhanh nhẹn nhưng quán hơn đông nên cũng đợi hơi lâu một phân tầm 30k thêm đồ ăn thì thêm tí tiền hai bạn đi ăn chỉ tầm 100k là no credit andy l
"Thịt cá hồi tươi, ăn ngọt thịt và khá béo, ăn không bị tanh, rất ngon. Không gian ở đây bày trí khá đơn giản, rộng rãi, nhân viên phục vụ hơi chậm. Trung bình 2 bạn đi ăn chi khoảng 500k hơn.","['FOOD#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#PRICES']","['positive', 'positive', 'negative', 'neutral']",thịt cá hồi tươi ăn ngọt thịt và khá béo ăn không bị tanh rất ngon không gian ở đây bày trí khá đơn giản rộng rãi nhân viên phục vụ hơi chậm trung bình 2 bạn đi ăn chỉ khoảng 500k hơn
"Thịt các loại: thịt heo, bắp bò,.... Có menu các loại thịt cho các b chọn. Nếu nhớ k nhầm thì đc ăn kèm vs 18 loại rau rừng. Ăn ngon hết sẩy. M là ng k thích ăn rau nhưg khi cuộn chung thịt, bánh trán phơi sương cộg vs các loại rau sau chấm thêm miếng mắm nên n chỉ muốn chảy nước mắt. Ngon mê li luôn. Nhà hàng có nh chi nhánh nên b thích ăn bên chi nhánh nào cũg đc( nên chọn nơi có view đẹp một chút nha) NÊN THỬ 👍👍👍","['FOOD#STYLE&OPTIONS', 'FOOD#QUALITY', 'RESTAURANT#GENERAL']","['positive', 'positive', 'positive']",thịt các loại thịt heo bắp bò có menu các loại thịt cho các bạn chọn nếu nhớ không nhầm thì được ăn kèm với 18 loại rau rừng ăn ngon hết sẩy mình là người không thích ăn rau nhưng khi cuộn chung thịt bánh tráng phơi sương với các loại rau sau chấm thêm miếng mắm nên ăn chỉ muốn chảy nước mắt ngon mê li luôn nhà hàg có nhiều chi nhánh nên bạn thích ăn bên chi nhánh nào cũng được nên chọn nơi có view đẹp một chút nha nên thử
"Thịt dê ăn ngon, nêm vừa miệng, ăn kèm với nước chấm thì quá tuyệt luôn. Ở đây cũng có lẩu và các món xào khác. Không gian rộng rãi thoáng mát, có thể nhờ nhân viên nướng thịt giúp, phục vụ cũng khá nhiệt tình. Trung bình 2 bạn khoảng 300k nha","['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#PRICES']","['positive', 'positive', 'positive', 'positive', 'neutral']",thịt dê ăn ngon nêm vừa miệng ăn kèm với nước chấm thì quá tuyệt luôn ở đây cũng có lẩu và các món xào khác không gian rộng rãi thoáng mát có thể nhờ nhân viên nướng thịt giúp phục vụ cũng khá nhiệt tình trung bình 2 bạn khoảng 300k nha
"thịt gà luộc, chặt miếng, trộn gỏi với hành tây ngâm chua rồi bày tất cả lên mâm thay vì chia nhỏ trong các đĩa, đầy ăm ắp, ngon toẹt vời, bao no cho cả nhóm vì có phần xôi bên dưới. :D","['FOOD#STYLE&OPTIONS', 'FOOD#QUALITY']","['positive', 'positive']",thịt gà luộc chặt miếng trộn gỏi với hành tây ngâm chua rồi bày tất cả lên mâm thay vì chia nhỏ trong các đĩa đầy ăm ắp ngon toẹt vời bao no cho cả nhóm vì có phần xôi bên dưới
"Thịt gà nấu chín mềm nhưng không bở, nước cà ri sóng sánh thơm nức ăn kèm với bánh mì giòn rụm :3Sáng tình cờ lang thang ra đây ăn sáng, mà đứng từ xa đã nghe mùi thơm bơ khó cưỡng rồi :DGía cả hợp lý, thức ăn ngon, phục vụ nhanh, nhất định sẽ quay lại","['FOOD#STYLE&OPTIONS', 'FOOD#QUALITY', 'RESTAURANT#PRICES', 'SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['positive', 'positive', 'positive', 'positive', 'positive']",thịt gà nấu chín mềm nhưng không bở nước cà ri sóng sánh thơm nức ăn kèm với bánh mì giòn rụm 3 sáng tình cờ lang thang ra đây ăn sáng mà đứng từ xa đã nghe mùi thơm bơ khó cưỡng rồi giá cả hợp lý thức ăn ngon phục vụ nhanh nhất định sẽ quay lại
"Thịt gà nướng thấm rất ngon.thích nước sốt đi kèm :)gói cơm m chưa gỡ ra nên khó nhìn thấy,ăn giống xôi  ^^",['FOOD#QUALITY'],['positive'],thịt gà nướng thấm rất ngon thích nước sốt đi kèm gói cơm mình chưa gỡ ra nên khó nhìn thấy ăn giống xôi
"Thịt gà quay ngon, da giòn, gia vị ướp vừa ăn, xá xíu ăn cũng được, nói chung là ngon. Menu quán khá dày, ngồi chọn món cũng hơi lâu xíu. Không gian quán thoáng, bày trí bình thường. Nếu muốn hưởng máy lạnh có thể lên lầu một, không có tính phụ thu :3. Nhân viên nhanh nhẹn nhưng lúc mình tới không niềm nở cho lắm. Hai người thì khoảng 150-200k là vừa.","['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#PRICES']","['positive', 'positive', 'neutral', 'neutral', 'neutral']",thịt gà quay ngon da giòn gia vị ướp vừa ăn xá xíu ăn cũng được nói chung là ngon menu quán khá dày ngồi chọn món cũng hơi lâu xíu không gian quán thoáng bày trí bình thường nếu muốn hưởng máy lạnh có thể lên lầu một không có tính phụ thu 3 nhân viên nhanh nhẹn nhưng lúc mình tới không niềm nở cho lắm hai người thì khoảng 150 200k là vừa
"Thịt heo từ Quảng Ngãi, thơm, ngon, rau sống có dưa leo, chuối chát, chấm với chén mắm nêm được xem là ngon, chất lượng nhất tại Sài Gòn, vừa thưởng thức thịt heo cuốn, uống chai thạch bích thì còn gì bằng.","['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'DRINKS#QUALITY']","['positive', 'positive', 'positive']",thịt heo từ quảng ngãi thơm ngon rau sống có dưa leo chuối chát chấm với chén mắm nêm được xem là ngon chất lượng nhất tại xài gòn vừa thưởng thức thịt heo cuốn uống chai thạch bích thì còn gì bằng
"Thịt kho đậm đà, cá chiên giòn, món xào vừa ngon, canh chua xuất sắc",['FOOD#QUALITY'],['positive'],thịt kho đậm đà cá chiên giòn món xào vừa ngon canh chua xuất sắc
Thịt luộc rau rừng cuốn bánh tráng phơi sương Trảng Bàng quá ngon mà có 45k,"['FOOD#QUALITY', 'FOOD#PRICES']","['positive', 'positive']",thịt luộc rau rừng cuốn bánh tráng phơi sương trảng bàng quá ngon mà có 45k
Thịt mềm :3 đậm đà <3 ngon :*,['FOOD#QUALITY'],['positive'],thịt mềm 3 đậm đà 3 ngon
"thịt mềm, lớp vỏ phía ngoài khá giòn, không quá mặn.@ennotidi","['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS']","['positive', 'positive']",thịt mềm lớp vỏ phía ngoài khá giòn không quá mặn ninh nhồi
"Thịt mềm, pate thơm mà không bị khô. Rau ăn kèm cũng rất hợp.","['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS']","['positive', 'positive']",thịt mềm pate thơm mà không bị khô rau ăn kèm cũng rất hợp
"Thịt mềm, vị đậm đà...",['FOOD#QUALITY'],['positive'],thịt mềm vị đậm đà
"Thịt nêm nếm ngon nhưng có vẻ hơi dai, pate, xíu mại ăn cũng bình thường thôi. Quán rộng với thoáng, nhân viên có vẻ như không thân thiện với không được nhiệt tình cho lắm. Giá cũng không quá đắt, 2 người khoảng từ 110.000-150.000 .","['FOOD#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#PRICES']","['neutral', 'positive', 'negative', 'neutral']",thịt nêm nếm ngon nhưng có vẻ hơi dai pate xíu mại ăn cũng bình thường thôi quán rộng với thoáng nhân viên có vẻ như không thân thiện với không được nhiệt tình cho lắm giá cũng không quá đắt 2 người khoảng từ 110 000 150 000
"Thịt nguội rất ngon do được lấy từ ngoài Bắc vào, pate mịn, thơm và cảm nhận được độ béo của gan rất rõ. Quán hơi nhỏ một xíu nhưng không tù túng, phục vụ nhiệt tình, ở đây giữ xe miễn phí nhé. Giá cũng không quá chua, 100k cho 2 người thôi :3 :3 .","['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#MISCELLANEOUS', 'RESTAURANT#PRICES']","['positive', 'positive', 'neutral', 'positive', 'positive', 'neutral']",thịt nguội rất ngon do được lấy từ ngoài bắc vào pate mịn thơm và cảm nhận được độ béo của gan rất rõ quán hơi nhỏ một xíu nhưng không tù túng phục vụ nhiệt tình ở đây giữ xe miễn phí nhé giá cũng không quá chua 100k cho 2 người thôi 3 3
