clean_comment,aspect,sentiments,VNESE_text_output
ở đây ngon nhất là bánh căn ai mua mới làm nhà quán đông nên cũng làm liên tục nhân đa dạng lắm càng nhiều loại thì giá càng cao thịt heo là rẻ nhất một phần 5 cái có rau sống ăn kèm nữa nước chấm để sẵn trên bàn có mấy loại lận mình chọn quán hơi lụp xụp và dơ có người coi xe,"['FOOD#QUALITY', 'RESTAURANT#GENERAL', 'FOOD#STYLE&OPTIONS', 'FOOD#PRICES', 'AMBIENCE#GENERAL', 'RESTAURANT#MISCELLANEOUS']","['positive', 'positive', 'positive', 'neutral', 'negative', 'positive']",chất lượng đồ ăn tốt và nhà hàng nói chung tốt và lựa chọn đồ ăn tốt và giá tiền món ăn tạm và không gian tệ và vấn đề khác tốt
ở đây ngon nhất là bò lá lốt ngoài món này ra còn có bún thịt nướng nem nướng các loại nước chấm ngon phần ăn giá cao so với các hàg lá lốt khác nhưng chất lượng hẳn quán chật hẹp và nhỏ đi 2 người ăn tầm 150k,"['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'FOOD#PRICES', 'AMBIENCE#GENERAL']","['positive', 'positive', 'neutral', 'negative']",chất lượng đồ ăn tốt và lựa chọn đồ ăn tốt và giá tiền món ăn tạm và không gian tệ
ở đây ngon rẻ đúng nghĩa 1 phần chất lượng rất nhiều con trai ăn hết con gái là đuối luôn dĩa này mình gọi ít cơm rồi đó nha bình thường nguyên cái đùi lớn nay cái đùi nhỏ với thêm miếng ức nhỏ nữa,"['FOOD#QUALITY', 'FOOD#PRICES', 'FOOD#STYLE&OPTIONS']","['positive', 'positive', 'positive']",chất lượng đồ ăn tốt và giá tiền món ăn tốt và lựa chọn đồ ăn tốt
ở đây nướng thịt bằng dầu hoặc bơ tường anh mình thích ăn béo nên lúc nào 2 đứa đi dìa cũng quất sạch bách hũ bơ thịt ở đây chất lượng nhưng phải nói ngon nhất và best seller luôn là món xúc xích quán tự làm tin tui đi ăn rồi là mê luôn gì,"['FOOD#STYLE&OPTIONS', 'FOOD#QUALITY', 'RESTAURANT#GENERAL']","['positive', 'positive', 'positive']",lựa chọn đồ ăn tốt và chất lượng đồ ăn tốt và nhà hàng nói chung tốt
ở đây phải nói là thiên đường của tok luôn đủ các thể loại hết d mình thấy món tok lá gà sốt phô mai là đặc biệt nhất phô mai nóng béo thơm ăn không ngán mà lạ miệng nhân viên nhiệt tình nhưng không gian hơi hạn chế đi ngay lúc đông là chờ mệt luôn,"['FOOD#STYLE&OPTIONS', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive', 'positive', 'neutral']",lựa chọn đồ ăn tốt và chất lượng đồ ăn tốt và phục vụ tốt và không gian tạm
ở lại công ty làm việc tới tối muộn và quá ư là lười vác cái thân ra ngoài ăn lang thang lên lề đường kiếm đồ ăn online vừa mở ra cái thì cửa hàg này đập ngay vô mắt cũng đúng lúc đang thèm đồ hàn nên gọi luôn thú thật mới đầu gọi cũng không mong chờ là sẽ có đồ ai dè nghe bạn chủ nói có mà lòng sướng rơn là bọn mình 3 người gọi bibimbap gà cay tokbokki và cơm cuộn trứng tổng hết 137k thêm phí giao hàg từ quận 4 tới quận 10 hết 25k nữa mình thấy đồ ăn khá ổn hơi nhạt một xíu nhưng có kèm sốt ăn thêm nên không sao ưng cửa hàg ở chỗ nói 1 tiếng có đồ là chính xác 1 tiếng không sai phút luôn,"['FOOD#PRICES', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['neutral', 'positive', 'positive']",giá tiền món ăn tạm và chất lượng đồ ăn tốt và phục vụ tốt
ở ngay gần nhà nên khi nào lười nấu cơm lại nhảy xuống đây đây chủ yếu bán các món về gà phở gà cơm gà có cả cháo ếch bún hải sản chỉ bán vào buổi sáng thôi giá hơi chát một tí bún ăn cũng tạm ổn,"['LOCATION#GENERAL', 'FOOD#PRICES', 'FOOD#QUALITY']","['positive', 'negative', 'neutral']",địa chỉ tốt và giá tiền món ăn tệ và chất lượng đồ ăn tạm
ở nông nghiệp thì ăn xôi ở quán xôi 1 giá là ngon nhất rồi tốt,['FOOD#QUALITY'],['positive'],chất lượng đồ ăn tốt
ở quán này món nào cũng ngon ý,"['RESTAURANT#GENERAL', 'FOOD#QUALITY']","['positive', 'positive']",nhà hàng nói chung tốt và chất lượng đồ ăn tốt
ốc ăn cũng không đặc sắc lắm được cái có mùi lá chanh thơm ốc cũng nhiều ngồi lề mệt muốn chết quán vỉa hè nên cũng thoáng mát một tô ốc đủ cho 2 bạn ngồi lề giá 35k nhé,"['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'AMBIENCE#GENERAL', 'FOOD#PRICES']","['neutral', 'positive', 'positive', 'neutral']",chất lượng đồ ăn tạm và lựa chọn đồ ăn tốt và không gian tốt và giá tiền món ăn tạm
ốc đậm đà xào với sa tế nhưng không quá cay tuy nhiên bỏ hơi nhiều hành củ,['FOOD#QUALITY'],['positive'],chất lượng đồ ăn tốt
ốc đào một trong những quán được khuyên là nên ghé ở xài gòn một trong những quán ốc ngon nhất nhì ở xài gòn quán có 2 tiệm để ngồi nha một bên là chuyên về nướng một bên là chuyên về đồ xào các kiểu cả 2 bên đều chung chủ nhà thông thường thì mình sẽ ngồi ở bên chuyên đồ xào nhà nhỏ đối diện vì bên này ít người ngồi hơn đồ ăn cũng lên lẹ hơn đồ ăn được nên nếm rất ngon đặc biệt ở đây có topping tốp mỡ ăn là ghiền giá thì chỉ từ 50k dĩa theo thứ tự trên hình là ốc hương rang muối ớt ốc nhung nướng nước mắm ốc giác xào bơ ốc đỏ nướng nước mắm ốc giác xào rau muống ốc len xào dừa,"['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#PRICES', 'FOOD#STYLE&OPTIONS']","['positive', 'positive', 'positive', 'positive']",nhà hàng nói chung tốt và chất lượng đồ ăn tốt và giá tiền món ăn tốt và lựa chọn đồ ăn tốt
ốc giá từ 50k đến 40k ốc mi cao hải sản 50k 1 phần bao no,['FOOD#PRICES'],['neutral'],giá tiền món ăn tạm
ốc giác dai dai xào chung với tỏi và rau muống làm dậy mùi hương khó tả giá chỉ 20k nhưng chất lượng không giảm phù hợp với sinh viên học sinh không gian quán tuy nhỏ nhưng bù lại phục vụ nhanh không chờ lâu và vệ sinh phần ốc chỉ 20k,"['FOOD#STYLE&OPTIONS', 'FOOD#PRICES', 'FOOD#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive', 'positive', 'neutral', 'positive']",lựa chọn đồ ăn tốt và giá tiền món ăn tốt và chất lượng đồ ăn tốt và không gian tạm và phục vụ tốt
ốc hương rang muối hay rang tỏi là ngon nhất và quan trọng là con phải to ốc hương ở đây được cái là con to và đều mấy con bé ăn chán lắm ở đây là vựa hải sản luôn nên rất yên tâm về chất lượng giá cũng rẻ hơn nữa chế biến lại vừa miệng 2 người tầm 500k ở đây theo thời giá và theo mùa nha,"['FOOD#STYLE&OPTIONS', 'FOOD#QUALITY', 'FOOD#PRICES']","['positive', 'positive', 'neutral']",lựa chọn đồ ăn tốt và chất lượng đồ ăn tốt và giá tiền món ăn tạm
ốc hướng rang muối ớt bao ngon bao cay bao hấp dẫn cầm lễ thôi đã phồng tay rồi nhé ăn vào cay xé lưỡi tốt 1 dĩa giá tầm 60k thích lắm luôn tại cái vị mặn mặn ngọt ngọt cay cay của muối ớt bám vào con ốc rồi thịt ốc thì thơm cứ thế vồ vào ăn mà không ngưng nổi nước mắt nước mũi tha hồ ăn các loại ốc mình thích nha cứ gọi là thế giới ốc vậy đó,"['FOOD#QUALITY', 'FOOD#PRICES', 'FOOD#STYLE&OPTIONS']","['positive', 'neutral', 'positive']",chất lượng đồ ăn tốt và giá tiền món ăn tạm và lựa chọn đồ ăn tốt
ốc khế mình chọn nướng mở hành ăn cũng lạ và ngon lắm dai dai có điều lấy ra khó quá chắc do nướng hơi quá tay tí nên dính vào vỏ rồi và phần thịt dính vỏ đó dai ơi là dai nước mắm ăn cùng phải nói là rất tuyệt ngon lắm ốc khế 25 con trên menu con to lắm nha cỡ gấp 3 lần luôn mang ra có nhỏ nhìn hơi ngạc nhiên thật là ảo diệu,"['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'FOOD#PRICES']","['positive', 'neutral', 'neutral']",chất lượng đồ ăn tốt và lựa chọn đồ ăn tạm và giá tiền món ăn tạm
ốc không tươi lắm nhưng ăn vẫn ổn nêm nếm vừa ăn thực đơn quán nhìn chung khá đa dạng các món ốc khác nhau quán ngồi ngoài trời nên mát phục vụ ổn chưa thấy gì bất thường để phàn nàn một dĩa giá 35k hai bạn trung bình chi khoảng 150k nhé credit trinh nguyen,"['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#PRICES']","['neutral', 'positive', 'positive', 'positive', 'neutral']",chất lượng đồ ăn tạm và lựa chọn đồ ăn tốt và không gian tốt và phục vụ tốt và giá tiền món ăn tạm
ốc len xào dừa 3 thơm béo lắm,['FOOD#QUALITY'],['positive'],chất lượng đồ ăn tốt
ốc lên xào dừa bỏ thêm cơm dừa hút 1 con ốc húp miếng nước dừa beo béo rồi ăn thêm những miếng cơm dừa giòn giòn bùi bùi ngon muốn xỉu bên hèo,"['FOOD#STYLE&OPTIONS', 'FOOD#QUALITY']","['positive', 'positive']",lựa chọn đồ ăn tốt và chất lượng đồ ăn tốt
ốc len xào dừa món này cho thêm đậu phộng rang giã nhuyễn lên nữa nước cốt dừa béo ngậy cho thêm đậu phộng lên nữa là ngon hết chỗ chê luôn,"['FOOD#STYLE&OPTIONS', 'FOOD#QUALITY']","['positive', 'positive']",lựa chọn đồ ăn tốt và chất lượng đồ ăn tốt
ốc mít to ốc đá to tóm lại bát ốc đầy đặn ốc ngon 2 mình ăn tận 3 bát no căng có trà đào cô chủ quán tự làm địa điểm thuận tiện ghé ăn khi đi lượn hồ,"['FOOD#STYLE&OPTIONS', 'FOOD#QUALITY', 'DRINKS#STYLE&OPTIONS', 'LOCATION#GENERAL']","['positive', 'positive', 'positive', 'positive']",lựa chọn đồ ăn tốt và chất lượng đồ ăn tốt và lựa chọn đồ uống tốt và địa chỉ tốt
ốc mỡ rất tươi nên lúc nào cũng lấy được nguyên cả phần đuôi bùi béo nước bơ tỏi ngon vừa ăn đậm đà nhiều nước tha hồ chấm bánh mì bunnus rất nhiều tóp mỡ nên ăn rất sướng điểm trừ là vì quán người hoa nên làm dầu mỡ nhiều ăn mau ngán 1 tí,"['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS']","['positive', 'neutral']",chất lượng đồ ăn tốt và lựa chọn đồ ăn tạm
ốc ngon rẻ giá thì không phải 20k này nọ giá vẫn ngang so với những quán khác nhưng về chất lượng là miễn bàn cái nào cũng to và tươi rói hết luôn chế biến có tâm cái nào cũng đậm đà,"['FOOD#QUALITY', 'FOOD#PRICES', 'FOOD#STYLE&OPTIONS']","['positive', 'positive', 'positive']",chất lượng đồ ăn tốt và giá tiền món ăn tốt và lựa chọn đồ ăn tốt
ốc ở đây chế biến rất ngon và rất nhanh khi tới gọi món không cần đợi lâu vừa ngồi xuống tầm vài phút sẽ ra ngay những dĩa ốc nóng hổi quán còn free trái cây tráng miệng chỉ 20k 1 dĩa ốc và 30k dĩa mì xào với ốc tầm 2 người vừa tầm túi tiền cho các bạn sinh viên tới đây các bạn ăn tha hồ thích không lo về giá cả nên rủ thêm bạn bè đi theo nhóm tới đây để được ăn nhiều loại ốc khác nhau,"['FOOD#QUALITY', 'FOOD#STYLE&OPTIONS', 'FOOD#PRICES', 'RESTAURANT#GENERAL']","['positive', 'positive', 'positive', 'positive']",chất lượng đồ ăn tốt và lựa chọn đồ ăn tốt và giá tiền món ăn tốt và nhà hàng nói chung tốt
ốc ở đây đồng giá 20k nha ăn được lắm ai muốn ăn ốc giá rẻ cứ vào khu này quán này là ngon nhất nhé ốc đa dạng đủ loại tới sớm thì đầy đủ hơn mấy món rang muối nướng mỡ hành là hết xảy làm vài chai bia nữa là ok 2 người tầm 200k nha uyên trần,"['FOOD#PRICES', 'FOOD#QUALITY', 'RESTAURANT#GENERAL', 'FOOD#STYLE&OPTIONS']","['positive', 'positive', 'positive', 'positive']",giá tiền món ăn tốt và chất lượng đồ ăn tốt và nhà hàng nói chung tốt và lựa chọn đồ ăn tốt
ốc ở đây đồng giá 50k chủ yếu là rang me với tỏi cho thơm ốc vừa không quá to cũng không quá bé ngọt thịt với không bị cát sò huyết vừa chín tới không bị teo thịt nêm nếm cũng vừa miệng ăn nhưng chấm thêm nước chấm thì hơi bị mặn ngoài ra cũng có một số món luộc nướng nghêu sò ốc hến cũng đa dạng đi sớm thì còn đủ chứ không cũng hết mau vì quán lúc nào cũng đông hết quán cũng khá sạch sẽ nhà có một thau để dưới chân để bỏ vỏ nữa chứ không quăng lung tung quán phục vụ nhanh lẹ lâu lâu cũng hay bị quên món nhưng nhắc có liền,"['FOOD#PRICES', 'FOOD#STYLE&OPTIONS', 'FOOD#QUALITY', 'AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['neutral', 'positive', 'positive', 'positive', 'positive']",giá tiền món ăn tạm và lựa chọn đồ ăn tốt và chất lượng đồ ăn tốt và không gian tốt và phục vụ tốt
ốc ở đây rẻ lắm mà đầu bếp chế biến cũng ngon nữa mình nhất định sẽ quay lại đây,"['FOOD#PRICES', 'FOOD#QUALITY', 'RESTAURANT#GENERAL']","['positive', 'positive', 'positive']",giá tiền món ăn tốt và chất lượng đồ ăn tốt và nhà hàng nói chung tốt
ốc ở đây tươi ngọt lắm vị cũng vừa ăn mà giá phải chăng lắm theo mình thì là khá rẻ so với chất lượng luôn có bán bánh mì nóng giòn đặc ruột nhân viên thì cũng bình thường không dễ thương lắm mà cũng không hẳn hộc quán bán chủ yếu trưa chiều đến chiều tối là hết món nhiều lắm là giữ xe 5k,"['FOOD#QUALITY', 'FOOD#PRICES', 'SERVICE#GENERAL', 'RESTAURANT#GENERAL', 'RESTAURANT#MISCELLANEOUS']","['positive', 'positive', 'neutral', 'positive', 'negative']",chất lượng đồ ăn tốt và giá tiền món ăn tốt và phục vụ tạm và nhà hàng nói chung tốt và vấn đề khác tệ
ốc ở đây tươi và ngon quán khá là đông mở từ trưa nên nếu đi chiều tối sẽ dễ hết 1 số loại ốc thân thuộc như ốc len ốc giác sò huyết mình ấn tượng nhất là ốc dương nướng phô mai vì phô mai ở đây có vị béo và sốt phô mai chảy như kiểu sốt kem ăn rất là thích không gian quán cũng khá rộng bàn ngồi trong nhà lịch sự và có cả máy lạnh khá là mát,"['FOOD#QUALITY', 'RESTAURANT#GENERAL', 'FOOD#STYLE&OPTIONS', 'AMBIENCE#GENERAL']","['positive', 'positive', 'positive', 'positive']",chất lượng đồ ăn tốt và nhà hàng nói chung tốt và lựa chọn đồ ăn tốt và không gian tốt
ốc ở đây tươi rẻ ngon trên cả tuyệt vời ăn nhiều quán ốc rồi mà chỉ thích đúng nơi đây tươi đa dạng loại ốc chế biến đa dạng và thích 1 là bếp nướng lộ thiên ngoài mặt tiền vừa nóng vừa thèm vừa vui chỉ thích quán dân dã như vậy khuyết điểm là quán hơi nhỏ lượng khách thì nhiều đôi khi thứ 7 chủ 7h là hết bàn bởi như vậy phải tranh thủ đi sớm,"['FOOD#QUALITY', 'FOOD#PRICES', 'RESTAURANT#GENERAL', 'FOOD#STYLE&OPTIONS', 'AMBIENCE#GENERAL']","['positive', 'positive', 'positive', 'positive', 'neutral']",chất lượng đồ ăn tốt và giá tiền món ăn tốt và nhà hàng nói chung tốt và lựa chọn đồ ăn tốt và không gian tạm
ốc to thịt khá chắc cơ mà sốt bơ sao thấy dầu nhiều quá ăn được tý cảm thấy hơi ngấy,['FOOD#QUALITY'],['neutral'],chất lượng đồ ăn tạm
